,Year,Date,Type,Injury,Fatal (Y/N)
2082,1996,28-Apr-96,Unprovoked,No details,UNKNOWN
2083,1996,25-Apr-96,Unprovoked,Puncture wounds on upper left thigh ,N
2084,1996,25-Apr-96,Unprovoked,Puncture wounds on leg ,N
2085,1996,07-Apr-96,Unprovoked,FATAL,Y
2086,1996,05-Mar-96,Unprovoked,Left arm & leg lacerated,N
2087,1996,Mar-96,Unprovoked,Left calf bitten,N
2088,1996,26-Feb-96,Unprovoked,Left leg & right testicle bitten,N
2089,1996,Reported      19-Feb-1996,Provoked,5 punctures to hand from captive shark PROVOKED INCIDENT,N
2090,1996,09-Feb-96,Unprovoked,FATAL,Y
2091,1996,09-Feb-96,Unprovoked,Thigh,N
2092,1996,09-Feb-96,Unprovoked,Leg severed FATAL,Y
2093,1996,05-Feb-96,Sea Disaster,"106 bodies were recovered, some had been bitten by sharks",Y
2094,1996,04-Feb-96,Unprovoked,Ankles injured,N
2095,1996,23-Jan-96,Provoked,Shark bit his leg after he grabbed its tail & wouldn't let go PROVOKED INCIDENT,N
2096,1996,22-Jan-96,Unprovoked,Lacerations to left calf,N
2097,1996,16-Jan-96,Unprovoked,Lacerations to left foot & right shin,N
2098,1996,14-Jan-96,Unprovoked,No details,UNKNOWN
2099,1996,12-Jan-96,Boat,"No injury to occupants; shark rammed, bit & sank boat ",N
2100,1996,10-Jan-96,Unprovoked,FATAL,Y
2101,1996,1996,Unprovoked,FATAL,Y
2102,1996,1996,Unprovoked,Survived,N
2103,1995,18-Dec-95,Unprovoked,No details,UNKNOWN
2104,1995,11-Nov-95,Unprovoked,Leg & chest lacerated,N
2105,1995,25-Nov-95,Invalid,Minor injury,N
2106,1995,25-Nov-95,Unprovoked,"Minor injuries, bites on fingers & toes. Rescued by Pakistani fishermen",N
2107,1995,17-Nov-95,Unprovoked,Survived,N
2108,1995,Reported 28-Oct-1995,Unprovoked,Lacerations to right foot,N
2109,1995,21-Oct-95,Unprovoked,Foot bitten,N
2110,1995,11-Oct-95,Unprovoked,Laceration to thigh,N
2111,1995,01-Oct-95,Unprovoked,Right arm injured,N
2112,1995,30-Sep-95,Unprovoked,4 punctures in left foot,N
2113,1995,30-Sep-95,Unprovoked,Leg & ankle bitten,N
2114,1995,28-Sep-95,Unprovoked,"Right foot bruised, board bitten",N
2115,1995,19-Sep-95,Unprovoked,Left arm & hand lacerated,N
2116,1995,17-Sep-95,Unprovoked,Left elbow and bicep bitten,N
2117,1995,16-Sep-95,Unprovoked,FATAL,Y
2118,1995,13-Sep-95,Unprovoked,"Presumed FATAL, body not recovered",Y
2119,1995,11-Sep-95,Unprovoked,"FATAL, head, shoulder and arm severed, remains recovered at Munglinup Beach on 9/13/1995",Y
2120,1995,03-Sep-95,Unprovoked,Lower leg bitten,N
2121,1995,03-Sep-95,Invalid,Laceration to lower leg,N
2122,1995,31-Aug-95,Unprovoked,Left hand & forearm bitten,N
2123,1995,31-Aug-95,Unprovoked,Puncture wounds on ankle & leg,N
2124,1995,27-Aug-95,Unprovoked,Survived,N
2125,1995,26-Aug-95,Unprovoked,Left elbow bitten,N
2126,1995,26-Aug-95,Unprovoked,4 puncture wounds on right pinky finger,N
2127,1995,25-Aug-95,Unprovoked,Left arm bitten,N
2128,1995,22-Aug-95,Unprovoked,Right foot bitten,N
2129,1995,22-Aug-95,Unprovoked,Bottom of left foot gashed,N
2130,1995,21-Aug-95,Unprovoked,No injury,N
2131,1995,19-Aug-95,Unprovoked,Upper left thigh avulsed  ,N
2132,1995,15-Aug-95,Unprovoked,Thigh lacerated,N
2133,1995,13-Aug-95,Invalid,Death resulted fom drowning; shark bites were post-mortem,Y
2134,1995,10-Aug-95,Unprovoked,Laceration to left heel,N
2135,1995,10-Aug-95,Unprovoked,Left foot bitten,N
2136,1995,07-Aug-95,Unprovoked,Multiple bites on right leg and knee,N
2137,1995,01-Aug-95,Invalid,Finger broken when hooked shark grabbed his catch,N
2138,1995,Aug-95,Invalid,Torso bitten,N
2139,1995,28-Jul-95,Unprovoked,Left foot bitten,N
2140,1995,28-Jul-95,Unprovoked,Minor laceration on lower leg,N
2141,1995,28-Jul-95,Unprovoked,Laceration to heel,N
2142,1995,28-Jul-95,Unprovoked,2-inch laceration to lower right leg ,N
2143,1995,28-Jul-95,Unprovoked,Hand bitten (minor injury),N
2144,1995,24-Jul-95,Unprovoked,Right foot bitten,N
2145,1995,23-Jul-95,Unprovoked,Foot bitten,N
2146,1984,08-Nov-84,Unprovoked,Wetsuit lacerated,N
2147,1995,07-Jul-95,Unprovoked,"Arm bitten, FATAL",Y
2148,1995,06-Jul-95,Unprovoked,Foot bitten,N
2149,1995,03-Jul-95,Provoked,Minor laceration to leg from a hooked shark PROVOKED INCIDENT,N
2150,1995,Early Jul-1995,Provoked,Foot bitten PROVOKED INCIDENT,N
2151,1995,30-Jun-95,Unprovoked,"Forearm, abdomen & upper leg lacerated",N
2152,1995,24-Jun-95,Unprovoked,Minor injuries,N
2153,1995,23-Jun-95,Unprovoked,Ankle bitten,N
2154,1995,17-Jun-95,Unprovoked,Foot bitten,N
2155,1995,17-Jun-95,Unprovoked,Right leg bitten,N
2156,1995,16-Jun-95,Unprovoked,Leg bitten,N
2157,1995,14-Jun-95,Unprovoked,Puncture wounds & scratches to torso & left leg ,N
2158,1995,13-Jun-95,Unprovoked,"FATAL, left  leg & forearm severed",Y
2159,1995,02-Jun-95,Unprovoked,"FATAL, right thigh bitten, femur exposed  ",Y
2160,1995,31-May-95,Unprovoked,"FATAL, right leg severed, left leg lacerated ",Y
2161,1995,26-May-95,Unprovoked,Left foot bitten,N
2162,1995,24-May-95,Unprovoked,"FATAL, hand & leg severely injured by shark that leapt into boat  ",Y
2163,1995,18-May-95,Unprovoked,No details,UNKNOWN
2164,1995,12-May-95,Unprovoked,Right leg severed FATAL,Y
2165,1995,16-Apr-95,Invalid,Dorsum of right hand bitten,N
2166,1995,13-Apr-95,Unprovoked,Puncture wounds on right foot,N
2167,1995,09-Apr-95,Unprovoked,"No injury, shark took swimfin",N
2168,1995,09-Apr-95,Unprovoked,FATAL,Y
2169,1995,21-Mar-95,Unprovoked,"No injury, knocked off board by shark",N
2170,1995,11-Mar-95,Unprovoked,Left arm lacerated,N
2171,1995,05-Mar-95,Unprovoked,FATAL,Y
2172,1995,19-Feb-95,Unprovoked,Lacerations to lower leg & foot,N
2173,1995,Feb-95,Unprovoked,Right ankle & foot bitten,N
2174,1995,24-Jan-95,Unprovoked,"FATAL, right thigh bitten & femur exposed, shallow lacerations on right calf & left thigh & fingers lacerated ",Y
2175,1995,02-Jan-95,Unprovoked,Foot bitten,N
2176,1995,1995,Invalid,Reportedly lost lower right leg as result of shark bite,N
2177,1995,1995,Provoked,"No injury, grabbed byshark after he pulled its tail PROVOKED INCIDENT",N
2178,1995,1995,Invalid,Death resulted fom drowning; shark bites were post-mortem,Y
2179,1995,1995,Unprovoked,No details,UNKNOWN
2180,1994,30-Dec-94,Unprovoked,"No injury, board bitten",N
2181,1994,18-Dec-94,Unprovoked,"No injury, shark bit surfboard",N
2182,1994,13-Dec-94,Unprovoked,Survived,N
2183,1994,11-Dec-94,Unprovoked,Right thigh bitten,N
2184,1994,Reported      10-Dec-1994 ,Unprovoked,No details,UNKNOWN
2185,1994,09-Dec-94,Invalid,Shark scavenged on his corpse,N
2186,1994,09-Dec-94,Unprovoked,"FATAL, right leg nearly severed, puncture wounds to left leg ",Y
2187,1994,01-Dec-94,Unprovoked,FATAL,Y
2188,1994,25-Nov-94,Unprovoked,No injury,N
2189,1994,13-Nov-94,Unprovoked,Right thigh & board bitten,N
2190,1994,06-Nov-94,Unprovoked,"No injury, shark bit surfboard",N
2191,1994,18-Oct-94,Unprovoked,Survived,N
2192,1994,17-Oct-94,Unprovoked,Survived,N
2193,1994,09-Oct-94,Provoked,Ankle bitten when she accidently stepped on the shark  PROVOKED INCIDENT,N
2194,1994,05-Oct-94,Unprovoked,Foot bitten,N
2195,1994,26-Sep-94,Unprovoked,Right side of abdomen & left hand bitten,N
2196,1994,21-Sep-94,Unprovoked,"No injury, surfboard bitten",N
2197,1994,Reported 11-Sep-1994,Sea Disaster,FATAL,Y
2198,1994,05-Sep-94,Unprovoked,Left calf bitten,N
2199,1994,22-Aug-94,Unprovoked,Survived,N
2200,1994,24-Jul-94,Unprovoked,Left foot severed,N
2201,1994,09-Jul-94,Unprovoked,FATAL,Y
2202,1994,09-Jul-94,Unprovoked,FATAL,Y
2203,1994,09-Jul-94,Unprovoked,"FATAL, leg severed ",Y
2204,1994,09-Jul-94,Unprovoked,Buttock & leg bitten,N
2205,1994,08-Jul-94,Unprovoked,Survived,N
2206,1994,08-Jul-94,Unprovoked,Right calf lacerated,N
2207,1994,24-Jun-94,Unprovoked,Forearm severely bitten,N
2208,1994,31-May-94,Unprovoked,Foot lacerated,N
2209,1994,31-May-94,Unprovoked,Right foot lacerated,N
2210,1994,28-May-94,Unprovoked,Shoulder bitten,N
2211,1994,24-May-94,Unprovoked,Lower left calf & ankle  lacerated,N
2212,1994,23-May-94,Unprovoked,Gash on ankle,N
2213,1994,15-May-94,Unprovoked,Right knee lacerated,N
2214,1994,Reported 16-Apr-1994,Invalid,Not a shark attack; possibly murder. Body recovered 4-16-1994 minus severed leg,Y
2215,1994,15-Apr-94,Unprovoked,FATAL,Y
2216,1994,06-Apr-94,Unprovoked,Lower right  leg bitten,N
2217,1994,03-Apr-94,Unprovoked,Left shoulder lacerated,N
2218,1994,02-Apr-94,Unprovoked,FATAL  ,Y
2219,1994,23-Mar-94,Unprovoked,Leg severed mid-thigh,N
2220,1994,23-Mar-94,Unprovoked,Thigh bitten,N
2221,1994,07-Mar-94,Provoked,Arm lacerated by captive shark PROVOKED INCIDENT,N
2222,1994,01-Mar-94,Unprovoked,Leg bitten,N
2223,1994,27-Feb-94,Unprovoked,Swim fin bitten,N
2224,1994,19-Feb-94,Unprovoked,Left foot bitten,N
2225,1994,13-Feb-94,Provoked,Arm bitten while trying to secure shark caught by navy personnel from vessel PROVOKED INCIDENT,N
2226,1994,12-Feb-94,Unprovoked,Leg bitten ,N
2227,1994,Feb-94,Unprovoked,"FATAL, right foot severed",Y
2228,1994,31-Jan-94,Unprovoked,Right leg bitten,N
2229,1994,31-Jan-94,Unprovoked,FATAL,Y
2230,1994,30-Jan-94,Unprovoked,Calf bitten,N
2231,1994,Reported 12-Jan-1994,Boat,"No injury to occupants, shark bit anchor and ladder",N
2232,1994,09-Jan-94,Unprovoked,Hamstring bitten,N
2233,1994,03-Jan-94,Unprovoked,Foot bitten,N
2234,1994,Last incident of 1994 in Hong Kong,Unprovoked,Both legs lacerated,N
2235,1994,1994,Unprovoked,Foot bitten,N
2236,1993,Dec-93,Unprovoked,FATAL,Y
2237,1993,28-Nov-93,Unprovoked,"""Minor cuts to left leg""",N
2238,1993,21-Nov-93,Unprovoked,FATAL,Y
2239,1993,12-Nov-93,Unprovoked,Left leg severely bitten,N
2240,1993,Nov-93,Unprovoked,FATAL,Y
2241,1993,30-Oct-93,Unprovoked,Serious injury to left leg,N
2242,1993,26-Oct-93,Unprovoked,Thigh & hand lacerated,N
2243,1993,10-Oct-93,Boat,"No Injury, Kayak holed",N
2244,1993,Oct-93,Unprovoked,Serious leg wounds,N
2245,1993,30-Sep-93,Unprovoked,FATAL,Y
2246,1993,26-Sep-93,Unprovoked,Calf lacerated,N
2247,1993,16-Sep-93,Unprovoked,Left leg gashed,N
2248,1993,16-Sep-93,Unprovoked,"FATAL, arms & legs bitten, then drowned ",Y
2249,1993,14-Sep-93,Unprovoked,Left foot bitten,N
2250,1993,09-Sep-93,Unprovoked,Left foot bitten,N
2251,1993,03-Sep-93,Unprovoked,"Thigh bitten, toes of left foot severed",N
2252,1993,21-Aug-93,Unprovoked,Leg bitten,N
2253,1993,Reported      19-Aug-1993,Unprovoked,Right foot bitten,N
2254,1993, 19-Aug-1993,Unprovoked,Abrasions & board bitten,N
2255,1993,15-Aug-93,Boat,No injury to occupants; shark circled boat repeatedly then rammed the vessel 3 times,N
2256,1993,15-Aug-93,Unprovoked,Severe lacerations to abdomen & thighs,N
2257,1993,14-Aug-93,Boat,"No injury to occupants. Shark struck boat, lifting the outboard motor",N
2258,1993,12-Aug-93,Unprovoked,Severe bites to head & shoulder,N
2259,1993,Aug-93,Unprovoked,FATAL,Y
2260,1993,Aug-93,Boat,FATAL x 2,Y
2261,1993,30-Jul-93,Unprovoked,Puncture wounds on chest,N
2262,1993,07-Jul-93,Unprovoked,Right knee bitten,N
2263,1993,30-Jun-93,Unprovoked,FATAL,Y
2264,1993,29-Jun-93,Unprovoked,Note: see 1992.06.28,N
2265,1993,11-Jun-93,Unprovoked,FATAL,Y
2266,1993,11-Jun-93,Unprovoked,FATAL,Y
2267,1993,10-Jun-93,Unprovoked,Feet & ankles bitten,N
2268,1993,09-Jun-93,Unprovoked,FATAL,Y
2269,1993,05-Jun-93,Unprovoked,FATAL,Y
2270,1993,01-Jun-93,Unprovoked,FATAL,Y
2271,1993,Jun-93,Unprovoked,"No injury, bumped by shark",N
2272,1993,Late May 1993,Unprovoked,"Missing, believed taken by a shark",Y
2273,1993,May-93,Unprovoked,FATAL,Y
2274,1993,Apr-93,Invalid,No inujury ,N
2275,1993,27-Mar-93,Unprovoked,Survived,N
2276,1993,22-Mar-93,Unprovoked,Both feet lacerated,N
2277,1993,17-Mar-93,Unprovoked,Survived,N
2278,1993,14-Mar-93,Unprovoked,Lower legs lacerated ,N
2279,1993,12-Mar-93,Unprovoked,"No injury, swim fin bitten",N
2280,1993,Mar-93,Unprovoked,Hip bitten,N
2281,1993,19-Feb-93,Sea Disaster,Puncture wounds to right thigh,N
2282,1993,18-Feb-93,Sea Disaster,Foot bitten,N
2283,1993,04-Feb-93,Provoked,"Legs lacerated, puncture wound in hand from hooked shark hauled onboard PROVOKED INCIDENT",N
2284,1993,23-Jan-93,Unprovoked,Left leg bitten,N
2285,1993,05-Jan-93,Unprovoked,"6"" laceration to left forearm",N
2286,1993,04-Jan-93,Boat,"No injury to occupants. Sharks, attracted to offal from slaughtered dolphin, attacked & damaged their canoe",N
2287,1993,02-Jan-93,Unprovoked,"No injury, shark bit board",N
2288,1993,Fall 1993,Unprovoked,Right Leg bitten,N
2289,1993,Between May & Nov-1993,Unprovoked,FATAL,Y
2290,1993,1993,Unprovoked,Left buttock and thigh bitten,N
2291,1993,1993,Unprovoked,Survived,N
2292,1992,28-Dec-92,Unprovoked,Right leg bruised & abraded,N
2293,1992,23-Dec-92,Unprovoked,"Minor lacerations to hand, 15"" crescent-shaped piece removed from surfboard",N
2294,1992,29-Nov-92,Unprovoked,10 puncture wounds to right calf,N
2295,1992,25-Nov-92,Unprovoked,Forearm  & hand bitten; tooth fragments of the shark were recovered from the surfer's hand,N
2296,1992,23-Nov-92,Unprovoked,Right ankle bitten,N
2297,1992,14-Nov-92,Boat,"No injury, kayak bitten",N
2298,1992,Reported 12-Nov-1992,Unprovoked,Left arm lacerated,N
2299,1992,11-Nov-92,Unprovoked,Foot punctured,N
2300,1992,06-Nov-92,Unprovoked,Heel bitten,N
2301,1992,05-Nov-92,Unprovoked,Right leg severely lacerated  FATAL,Y
2302,1992,29-Oct-92,Unprovoked,Foot & swim fin punctured,N
2303,1992,22-Oct-92,Unprovoked,"Chest & arm bruised & scratched, 15"" crescent-shaped piece removed from board",N
2304,1992,15-Oct-92,Unprovoked,Minor injury while delivering pup of female shark caught in a net,N
2305,1992,11-Oct-92,Unprovoked,Legs bitten,N
2306,1992,01-Oct-92,Unprovoked,FATAL,Y
2307,1992,18-Sep-92,Unprovoked,Left leg severely bitten,N
2308,1992,13-Sep-92,Unprovoked,Minor bruises,N
2309,1992,11-Sep-92,Unprovoked,Right ankle & calf bitten,N
2310,1992,10-Sep-92,Unprovoked,FATAL,Y
2311,1992,Sep-92,Unprovoked,"Foot bitten, 8 stitches needed to repair the wound",N
2312,1992,29-Aug-92,Unprovoked,Left hand bitten,N
2313,1992,25-Aug-92,Unprovoked,"Minor cuts, sufboard bitten",N
2314,1992,21-Aug-92,Invalid,Body recovered next morning. Injuries appeared to be inflicted post mortem,Y
2315,1992,18-Aug-92,Unprovoked,"No injury, board bitten",N
2316,1992,17-Aug-92,Provoked,"Grabbed metal leader to shark, shark clamped on  & bit  left bicep PROVOKED INCIDENT",N
2317,1992,Aug-92,Invalid,No details,UNKNOWN
2318,1992,23-Jul-92,Invalid,"Death due to drowning. His body, tied to floating ice chest, had 2 small post-mortem bites ",Y
2319,1992,21-Jul-92,Unprovoked,Lacerations to left foot,N
2320,1992,08-Jul-92,Unprovoked,Arm bitten,N
2321,1992,08-Jul-92,Unprovoked,"Lower leg bitten, surgically amputated",N
2322,1992,28-Jun-92,Unprovoked,FATAL,Y
2323,1992,28-Jun-92,Unprovoked,FATAL,Y
2324,1992,19-Jun-92,Unprovoked,Right leg was bitten above and below the knee and an artery was punctured,N
2325,1992,17-Jun-92,Boat,"No inujury to occupant. Shark bit boat repeatedly, leaving  2 teeth in the bottom keel of the boat",N
2326,1992,Jun-92,Unprovoked,Survived,N
2327,1992,31-May-92,Invalid,Disappeared. His ripped dive jacket was recovered,Y
2328,1992,22-May-92,Unprovoked,FATAL,Y
2329,1992,May-92,Unprovoked,"Fingers, hand & arm bitten",N
2330,1992,24-Apr-92,Unprovoked,"Right forearm severed, left forearm lacerated & broken",N
2331,1992,09-Apr-92,Unprovoked,Punctures & lacerations on lower leg,N
2332,1992,28-Mar-92,Unprovoked,"Foot bitten, crescent of bitemarks in both sides of board",N
2333,1992,10-Mar-92,Unprovoked,"Right thigh, back & hand lacerated",N
2334,1992,08-Mar-92,Unprovoked,"FATAL, body not recovered",Y
2335,1992,08-Mar-92,Boat,No injury to boat or occupant,N
2336,1992,08-Mar-92,Unprovoked,"Left shoulder & side bitten, board broken",N
2337,1992,19-Feb-92,Unprovoked,FATAL Disappeared. His board washed ashore next morning with crescent-shaped piece missing and serrated toothmarks of a shark,Y
2338,1992,14-Feb-92,Unprovoked,"No injury, steel diving helmet bitten 3 times",N
2339,1992,09-Feb-92,Invalid,"No injury, shark allegedly took his surfboard & slashed his wetsuit. Shark involvement questionable",N
2340,1992,29-Jan-92,Unprovoked,Survived,N
2341,1992,29-Jan-92,Unprovoked,Right leg lacerated,N
2342,1992,23-Jan-92,Unprovoked,Right foot lacerated,N
2343,1992,08-Jan-92,Unprovoked,Left cheek lacerated,N
2344,1992,06-Jan-92,Unprovoked,Survived,N
2345,1992,03-Jan-92,Unprovoked,Survived,N
2346,1992,Jan-92,Invalid,Survived. questionable incident,N
2347,1992,1992,Unprovoked,FATAL,Y
2348,1991,04-Dec-91,Unprovoked,"No injury, shark became tangled in hose & towed him 100'",N
2349,1991,26-Nov-91,Unprovoked,"FATAL, right leg at hip, left leg and right forearm severed  ",Y
2350,1991,26-Nov-91,Unprovoked,Right calf abraded,N
2351,1991,19-Nov-91,Unprovoked,"Body not recovered, shorts found indicating shark bite on left side",Y
2352,1991,14-Nov-91,Provoked,Hand bitten as he was cleaning hooked shark PROVOKED INCIDENT,N
2353,1991,Nov-91,Unprovoked,Calf scratched & chunk bitten from board,N
2354,1991,12-Oct-91,Unprovoked,Right foot & ankle lacerated,N
2355,1991,05-Oct-91,Unprovoked,"Arm, shoulder & back bitten",N
2356,1991,19-Sep-91,Invalid,"Initally reported as a shark attack, forensic examination concluded cause of death was drowning",Y
2357,1991,08-Sep-91,Unprovoked,FATAL,Y
2358,1991,30-Aug-91,Provoked,"Shark bit his arm, nearly severing it PROVOKED INCIDENT",N
2359,1991,26-Aug-91,Unprovoked,Deep cuts on lower leg,N
2360,1991,12-Aug-91,Unprovoked,Bite to left thigh & calf,N
2361,1991,09-Aug-91,Provoked,Laceration to right forearm PROVOKED INCIDENT,N
2362,1991,30-Jul-91,Boat,No Injury to occupant; canoe bitten,N
2363,1991,27-Jul-91,Unprovoked,Arm bitten,N
2364,1991,18-Jul-91,Unprovoked,Punctures in lower abdomen & groin ,N
2365,1991,07-Jul-91,Unprovoked,Arm bitten,N
2366,1991,01-Jul-91,Unprovoked,Left arm severed,N
2367,1991,01-Jul-91,Unprovoked,"Forearm, upper thigh, knee & ankle lacerated",N
2368,1991,Jul-91,Unprovoked,Severe laceration to foot,N
2369,1991,29-Jun-91,Unprovoked,FATAL,Y
2370,1991,28-Jun-91,Unprovoked,"FATAL, right arm severed  ",Y
2371,1991,26-Jun-91,Unprovoked,Hand bitten,N
2372,1991,07-Jun-91,Unprovoked,"Left ankle, calf, thigh and abdomen bitten",N
2373,1991,07-Jun-91,Unprovoked,Abdomen bitten & leg severed  FATAL,Y
2374,1991,26-May-91,Unprovoked,Right calf bitten,N
2375,1991,19-May-91,Unprovoked,"No injury, tank scratched by shark",N
2376,1991,24-Apr-91,Provoked,2 fingers severed by netted shark PROVOKED INCIDENT,N
2377,1991,16-Apr-91,Provoked,Minor injury by captive shark PROVOKED INCIDENT,N
2378,1991,16-Apr-91,Unprovoked,Right thigh,N
2379,1991,03-Apr-91,Unprovoked,Deep lacerations to calf & ankle,N
2380,1991,03-Mar-91,Unprovoked,Lacerations to arm & leg,N
2381,1991,24-Feb-91,Unprovoked,Calf lacerated & board bitten,N
2382,1991,12-Feb-91,Unprovoked,Foot & swim fin bitten,N
2383,1991,19-Jan-91,Unprovoked,"Hands, legs & buttocks lacerated",N
2384,1991,09-Jan-91,Unprovoked,"No injury, shark brushed ski",N
2385,1991,Jan-91,Unprovoked,Survived,N
2386,1990,26-Dec-90,Invalid,Survived,N
2387,1990,28-Nov-90,Unprovoked,"Abdomen, hip, leg & arm bitten",N
2388,1990,03-Nov-90,Unprovoked,Leg bitten,N
2389,1990,01-Nov-90,Unprovoked,"Ear, shoulder, arm, wrist & ear injured",N
2390,1990,30-Oct-90,Unprovoked,"Hand & wrist bitten, tooth fragments in wound",N
2391,1990,30-Oct-90,Unprovoked,Cuts on left foot ,N
2392,1990,27-Oct-90,Unprovoked,Buttocks & hip bitten,N
2393,1990,25-Oct-90,Unprovoked,Lacerations to foot,N
2394,1990,20-Oct-90,Unprovoked,Wrist bitten,N
2395,1990,15-Oct-90,Unprovoked,"No Injury, board bitten",N
2396,1990,12-Oct-90,Unprovoked,Superficial injuries to left foot & ankle,N
2397,1990,15-Sep-90,Unprovoked,Right hand lacerated,N
2398,1990,08-Sep-90,Unprovoked,"Shark rammed & overturned paddleboard, knocking him into water & bit his head, lacerating his face & neck",N
2399,1990,05-Sep-90,Boat,"No injury, kayak capsized",N
2400,1990,30-Aug-90,Invalid,"Disappeared, body recovered with large bite on thigh",Y
2401,1990,28-Aug-90,Unprovoked,4 punctures on leg & board bitten,N
2402,1990,19-Aug-90,Unprovoked,Minor cuts to foot,N
2403,1990,19-Aug-90,Unprovoked,Minor injury,N
2404,1990,22-Jul-90,Unprovoked,10-inch laceration to right foot,N
2405,1990,08-Jul-90,Unprovoked,Minor injury to left ankle & foot,N
2406,1990,24-Jun-90,Unprovoked,"FATAL, thigh bitten  ",Y
2407,1990,23-Jun-90,Unprovoked,Left forearm bitten,N
2408,1990,13-May-90,Provoked,"No injury to occupants, hooked shark freed itself, then rammed stern of boat PROVOKED INCIDENT",N
2409,1990,10-May-90,Unprovoked,Lacerations,N
2410,1990,10-May-90,Unprovoked,Lacerations,N
2411,1990,06-May-90,Unprovoked,Thigh severely lacerated,N
2412,1990,14-Apr-90,Unprovoked,Leg bitten,N
2413,1990,09-Apr-90,Unprovoked,"Lacerations & abrasions, board bitten in half",N
2414,1990,08-Apr-90,Unprovoked,Presumed FATAL,Y
2415,1990,07-Apr-90,Unprovoked,"No injury, board broken in two",N
2416,1990,06-Apr-90,Unprovoked,"No injury, board bitten",N
2417,1990,01-Apr-90,Unprovoked,"Ankle lacerated, lower left leg severely abraded ",N
2418,1990,  24-Mar-1990,Unprovoked,Lacerations to right leg,N
2419,1990,05-Mar-90,Unprovoked,Survived,N
2420,1990,17-Feb-90,Unprovoked,Right arm severed  FATAL,Y
2421,1990,05-Feb-90,Unprovoked,Foot bitten,N
2422,1990,12-Jan-90,Unprovoked,"No injury, board bitten",N
2423,1990,1990,Unprovoked,,UNKNOWN
2424,1989,19-Dec-89,Provoked,Left leg & foot bitten  by shark brought onboard. PROVOKED INCIDENT,N
2425,1989,03-Dec-89,Unprovoked,"No details, ""recovering in Darwin Hospital""",UNKNOWN
