,CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
11999,2,779,Reputation,87393,4,11273,,20932,35370,919
12000,9,779,Reputation,87393,4,11273,,20932,35397,919
12001,0,779,Reputation,87393,4,11273,,20932,35477,919
12002,5,779,Reputation,87393,27,11273,,20932,35524,919
12003,0,779,Reputation,87393,4,11273,,20932,35612,919
12004,12,779,Reputation,87393,12,11273,,20932,35671,919
12005,14,779,Reputation,87393,30,11273,,20932,35717,919
12006,5,779,Reputation,87393,11,11273,,20932,35932,919
12007,0,779,Reputation,87393,9,11273,,20932,36110,919
12008,1,779,Reputation,87393,1,11273,,20932,36133,919
12009,3,779,Reputation,87393,11,11273,,20932,36177,919
12010,2,779,Reputation,87393,3,11273,,20932,36246,919
12011,3,779,Reputation,87393,7,11273,,20932,36273,919
12012,10,779,Reputation,87393,14,11273,,20932,36326,919
12013,3,779,Reputation,87393,6,11273,,20932,37583,919
12014,0,779,Reputation,87393,3,11273,,20932,37588,919
12015,3,779,Reputation,87393,5,11273,,20932,37715,919
12016,0,779,Reputation,87393,3,11273,,20932,37759,919
12017,0,779,Reputation,87393,5,11273,,20932,37769,919
12018,1,779,Reputation,87393,4,11273,,20932,38035,919
12019,18,779,Reputation,87393,6,11273,,20932,38040,919
12020,4,779,Reputation,87393,12,11273,,20932,38067,919
12021,2,779,Reputation,87393,2,11273,,20932,38391,919
12022,1,779,Reputation,87393,3,11273,,20932,38396,919
12023,1,779,Reputation,87393,3,11273,,20932,38400,919
12024,7,779,Reputation,87393,9,11273,,20932,38731,919
12025,0,779,Reputation,87393,2,11273,,20932,38846,919
12026,4,779,Reputation,87393,7,11273,,20932,39298,919
12027,2,779,Reputation,87393,4,11273,,20932,39335,919
12028,0,779,Reputation,87393,5,11273,,20932,40565,919
12029,5,779,Reputation,87393,11,11273,,20932,40609,919
12030,4,779,Reputation,87393,3,11273,,20932,40979,919
12031,2,779,Reputation,87393,1,11273,,20932,41125,919
12032,6,779,Reputation,87393,49,11273,2240.0,20932,41208,919
12033,1,779,Reputation,87393,30,11273,,20932,41209,919
12034,0,779,Reputation,87393,3,11273,,20932,41253,919
12035,0,779,Reputation,87393,1,11273,,20932,41255,919
12036,7,779,Reputation,87393,9,11273,,20932,41263,919
12037,0,779,Reputation,87393,5,11273,,20932,41328,919
12038,0,779,Reputation,87393,10,11273,,20932,41377,919
12039,0,779,Reputation,87393,8,11273,,20932,41415,919
12040,0,779,Reputation,87393,5,11273,,20932,43004,919
12041,5,779,Reputation,87393,20,11273,,20932,43075,919
12042,2,779,Reputation,87393,6,11273,,20932,43183,919
12043,2,779,Reputation,87393,2,11273,,20932,43248,919
12044,4,779,Reputation,87393,4,11273,,20932,43592,919
12045,7,779,Reputation,87393,13,11273,,20932,43967,919
12046,6,779,Reputation,87393,6,11273,,20932,44142,919
12047,0,779,Reputation,87393,0,11273,,20932,44277,919
12048,0,779,Reputation,87393,0,11273,,20932,44278,919
12049,0,779,Reputation,87393,5,11273,,20932,45110,919
12050,0,779,Reputation,87393,3,11273,,20932,45368,919
12051,1,779,Reputation,87393,5,11273,,20932,45436,919
12052,3,779,Reputation,87393,4,11273,,20932,45789,919
12053,0,779,Reputation,87393,5,11273,,20932,45879,919
12054,7,779,Reputation,87393,6,11273,,20932,45931,919
12055,6,779,Reputation,87393,4,11273,,20932,45936,919
12056,2,779,Reputation,87393,26,11273,,20932,46350,919
12057,3,779,Reputation,87393,4,11273,,20932,46399,919
12058,0,779,Reputation,87393,4,11273,,20932,46407,919
12059,5,779,Reputation,87393,5,11273,,20932,46412,919
12060,4,779,Reputation,87393,3,11273,,20932,46445,919
12061,2,779,Reputation,87393,17,11273,,20932,46508,919
12062,0,779,Reputation,87393,9,11273,,20932,46564,919
12063,0,779,Reputation,87393,5,11273,,20932,46648,919
12064,2,779,Reputation,87393,6,11273,,20932,46977,919
12065,5,779,Reputation,87393,6,11273,,20932,46994,919
12066,6,779,Reputation,87393,9,11273,,20932,47180,919
12067,3,779,Reputation,87393,4,11273,,20932,47326,919
12068,7,779,Reputation,87393,3,11273,,20932,47471,919
12069,2,779,Reputation,87393,4,11273,,20932,47800,919
12070,7,779,Reputation,87393,6,11273,,20932,48039,919
12071,2,779,Reputation,87393,8,11273,,20932,48126,919
12072,1,779,Reputation,87393,8,11273,,20932,48363,919
12073,0,779,Reputation,87393,6,11273,,20932,48383,919
12074,0,779,Reputation,87393,3,11273,,20932,48522,919
12075,1,779,Reputation,87393,5,11273,,20932,48608,919
12076,0,779,Reputation,87393,2,11273,,20932,48808,919
12077,9,779,Reputation,87393,7,11273,,20932,48909,919
12078,1,779,Reputation,87393,1,11273,,20932,49087,919
12079,3,779,Reputation,87393,15,11273,,20932,49127,919
12080,2,779,Reputation,87393,2,11273,,20932,49174,919
12081,3,779,Reputation,87393,2,11273,,20932,49241,919
12082,3,779,Reputation,87393,3,11273,,20932,49444,919
12083,7,779,Reputation,87393,28,11273,,20932,49456,919
12084,2,779,Reputation,87393,4,11273,,20932,49554,919
12085,1,779,Reputation,87393,6,11273,,20932,49606,919
12086,4,779,Reputation,87393,2,11273,,20932,49616,919
12087,0,779,Reputation,87393,6,11273,,20932,49695,919
12088,1,779,Reputation,87393,8,11273,,20932,49794,919
12089,1,779,Reputation,87393,4,11273,,20932,49995,919
12090,3,779,Reputation,87393,1,11273,,20932,50004,919
12091,1,779,Reputation,87393,5,11273,,20932,50072,919
12092,0,779,Reputation,87393,3,11273,,20932,50136,919
12093,0,779,Reputation,87393,13,11273,,20932,50428,919
12094,9,779,Reputation,87393,10,11273,,20932,50464,919
12095,7,779,Reputation,87393,9,11273,,20932,50553,919
12096,7,779,Reputation,87393,36,11273,,20932,50583,919
12097,0,779,Reputation,87393,2,11273,,20932,50648,919
12098,2,779,Reputation,87393,9,11273,,20932,50703,919
12099,5,779,Reputation,87393,3,11273,,20932,50820,919
12100,3,779,Reputation,87393,5,11273,,20932,51265,919
12101,3,779,Reputation,87393,1,11273,,20932,51334,919
12102,3,779,Reputation,87393,6,11273,,20932,51404,919
12103,1,779,Reputation,87393,4,11273,,20932,51496,919
12104,0,779,Reputation,87393,1,11273,,20932,51514,919
12105,3,779,Reputation,87393,1,11273,,20932,51617,919
12106,3,779,Reputation,87393,11,11273,,20932,51717,919
12107,1,779,Reputation,87393,8,11273,,20932,51798,919
12108,0,779,Reputation,87393,1,11273,,20932,51923,919
12109,0,779,Reputation,87393,2,11273,,20932,51927,919
12110,3,779,Reputation,87393,3,11273,,20932,51940,919
12111,6,779,Reputation,87393,3,11273,,20932,52009,919
12112,3,779,Reputation,87393,2,11273,,20932,52160,919
12113,1,779,Reputation,87393,4,11273,,20932,52343,919
12114,1,779,Reputation,87393,3,11273,,20932,52358,919
12115,1,779,Reputation,87393,1,11273,,20932,52378,919
12116,2,779,Reputation,87393,9,11273,,20932,52521,919
12117,0,779,Reputation,87393,5,11273,,20932,52600,919
12118,0,779,Reputation,87393,1,11273,,20932,52750,919
12119,1,779,Reputation,87393,5,11273,,20932,52868,919
12120,0,779,Reputation,87393,1,11273,,20932,52926,919
12121,11,779,Reputation,87393,9,11273,,20932,52931,919
12122,14,779,Reputation,87393,5,11273,,20932,53012,919
12123,0,779,Reputation,87393,4,11273,,20932,53185,919
12124,1,779,Reputation,87393,14,11273,,20932,54467,919
12125,1,779,Reputation,87393,9,11273,,20932,54583,919
12126,2,779,Reputation,87393,3,11273,,20932,54890,919
12127,9,779,Reputation,87393,12,11273,,20932,54894,919
12128,7,779,Reputation,87393,2,11273,,20932,54970,919
12129,6,779,Reputation,87393,3,11273,,20932,55613,919
12130,0,779,Reputation,87393,1,11273,,20932,55647,919
12131,2,779,Reputation,87393,6,11273,,20932,55729,919
12132,3,779,Reputation,87393,6,11273,,20932,56100,919
12133,4,779,Reputation,87393,5,11273,,20932,56273,919
12134,1,779,Reputation,87393,7,11273,,20932,56491,919
12135,1,779,Reputation,87393,3,11273,,20932,56610,919
12136,7,779,Reputation,87393,5,11273,,20932,57137,919
12137,3,779,Reputation,87393,6,11273,,20932,57160,919
12138,0,779,Reputation,87393,1,11273,,20932,57591,919
12139,2,779,Reputation,87393,1,11273,,20932,57718,919
12140,1,779,Reputation,87393,5,11273,,20932,58039,919
12141,0,779,Reputation,87393,5,11273,,20932,58481,919
12142,3,779,Reputation,87393,2,11273,,20932,58653,919
12143,0,779,Reputation,87393,1,11273,,20932,58788,919
12144,0,779,Reputation,87393,2,11273,,20932,59010,919
12145,7,779,Reputation,87393,1,11273,,20932,59466,919
12146,1,779,Reputation,87393,8,11273,,20932,59520,919
12147,1,779,Reputation,87393,2,11273,,20932,59529,919
12148,0,779,Reputation,87393,2,11273,,20932,59634,919
12149,8,779,Reputation,87393,9,11273,,20932,59875,919
12150,5,779,Reputation,87393,2,11273,,20932,59962,919
12151,16,779,Reputation,87393,8,11273,,20932,60455,919
12152,2,779,Reputation,87393,2,11273,,20932,60475,919
12153,3,779,Reputation,87393,9,11273,,20932,60776,919
12154,0,779,Reputation,87393,3,11273,,20932,61012,919
12155,2,779,Reputation,87393,2,11273,,20932,61068,919
12156,4,779,Reputation,87393,22,11273,,20932,61084,919
12157,0,779,Reputation,87393,6,11273,,20932,61463,919
12158,0,779,Reputation,87393,5,11273,,20932,61478,919
12159,3,779,Reputation,87393,3,11273,,20932,61485,919
12160,0,779,Reputation,87393,1,11273,,20932,61671,919
12161,2,779,Reputation,87393,4,11273,,20932,62011,919
12162,3,779,Reputation,87393,2,11273,,20932,62104,919
12163,2,779,Reputation,87393,1,11273,,20932,62138,919
12164,6,779,Reputation,87393,47,11273,,20932,62147,919
12165,4,779,Reputation,87393,5,11273,,20932,62480,919
12166,0,779,Reputation,87393,4,11273,,20932,62581,919
12167,15,779,Reputation,87393,4,11273,,20932,63169,919
12168,2,779,Reputation,87393,8,11273,,20932,63461,919
12169,1,779,Reputation,87393,6,11273,,20932,63479,919
12170,2,779,Reputation,87393,2,11273,,20932,63791,919
12171,6,779,Reputation,87393,8,11273,,20932,63845,919
12172,1,779,Reputation,87393,5,11273,,20932,63926,919
12173,2,779,Reputation,87393,5,11273,,20932,63935,919
12174,2,779,Reputation,87393,23,11273,,20932,64039,919
12175,1,779,Reputation,87393,4,11273,,20932,64058,919
12176,1,779,Reputation,87393,3,11273,,20932,64070,919
12177,0,779,Reputation,87393,2,11273,,20932,64491,919
12178,1,779,Reputation,87393,4,11273,,20932,64604,919
12179,5,779,Reputation,87393,3,11273,,20932,64722,919
12180,0,779,Reputation,87393,7,11273,,20932,65157,919
12181,2,779,Reputation,87393,8,11273,,20932,65278,919
12182,1,779,Reputation,87393,5,11273,,20932,65286,919
12183,0,779,Reputation,87393,12,11273,,20932,65480,919
12184,1,779,Reputation,87393,5,11273,,20932,65593,919
12185,3,779,Reputation,87393,5,11273,,20932,65663,919
12186,6,779,Reputation,87393,4,11273,,20932,65948,919
12187,0,779,Reputation,87393,13,11273,,20932,65951,919
12188,2,779,Reputation,87393,4,11273,,20932,66038,919
12189,4,779,Reputation,87393,8,11273,,20932,66059,919
12190,10,779,Reputation,87393,14,11273,,20932,66268,919
12191,2,779,Reputation,87393,4,11273,,20932,66277,919
12192,0,779,Reputation,87393,4,11273,,20932,66295,919
12193,4,779,Reputation,87393,4,11273,,20932,66306,919
12194,3,779,Reputation,87393,4,11273,,20932,66380,919
12195,1,779,Reputation,87393,5,11273,,20932,66461,919
12196,0,779,Reputation,87393,4,11273,,20932,66621,919
12197,3,779,Reputation,87393,3,11273,,20932,67178,919
12198,3,779,Reputation,87393,4,11273,,20932,67288,919
12199,0,779,Reputation,87393,5,11273,,20932,67292,919
12200,1,779,Reputation,87393,3,11273,,20932,67323,919
12201,0,779,Reputation,87393,4,11273,,20932,67428,919
12202,3,779,Reputation,87393,6,11273,,20932,67429,919
12203,2,779,Reputation,87393,5,11273,,20932,67431,919
12204,0,779,Reputation,87393,2,11273,,20932,67500,919
12205,3,779,Reputation,87393,3,11273,,20932,67609,919
12206,0,779,Reputation,87393,3,11273,,20932,67991,919
12207,14,779,Reputation,87393,2,11273,,20932,67997,919
12208,1,779,Reputation,87393,5,11273,,20932,68021,919
12209,0,779,Reputation,87393,2,11273,,20932,68096,919
12210,0,779,Reputation,87393,4,11273,,20932,68191,919
12211,4,779,Reputation,87393,2,11273,,20932,68203,919
12212,0,779,Reputation,87393,9,11273,,20932,68238,919
12213,1,779,Reputation,87393,3,11273,,20932,68450,919
12214,0,779,Reputation,87393,4,11273,,20932,68490,919
12215,5,779,Reputation,87393,4,11273,,20932,68504,919
12216,0,779,Reputation,87393,1,11273,,20932,68557,919
12217,0,779,Reputation,87393,0,11273,,20932,68560,919
12218,0,779,Reputation,87393,0,11273,,20932,68561,919
12219,2,779,Reputation,87393,3,11273,,20932,68638,919
12220,1,779,Reputation,87393,2,11273,,20932,68782,919
12221,1,779,Reputation,87393,4,11273,,20932,68805,919
12222,1,779,Reputation,87393,3,11273,,20932,68919,919
12223,2,779,Reputation,87393,6,11273,,20932,69220,919
12224,2,779,Reputation,87393,1,11273,,20932,69384,919
12225,6,779,Reputation,87393,14,11273,,20932,69582,919
12226,4,779,Reputation,87393,5,11273,,20932,69796,919
12227,0,779,Reputation,87393,6,11273,,20932,69873,919
12228,1,779,Reputation,87393,10,11273,,20932,69967,919
12229,14,779,Reputation,87393,2,11273,,20932,70151,919
12230,1,779,Reputation,87393,5,11273,,20932,70184,919
12231,0,779,Reputation,87393,4,11273,,20932,70922,919
12232,1,779,Reputation,87393,5,11273,,20932,71035,919
12233,2,779,Reputation,87393,11,11273,,20932,71143,919
12234,3,779,Reputation,87393,3,11273,,20932,71257,919
12235,3,779,Reputation,87393,20,11273,,20932,71303,919
12236,0,779,Reputation,87393,3,11273,,20932,71578,919
12237,5,779,Reputation,87393,4,11273,,20932,71611,919
12238,10,779,Reputation,87393,4,11273,,20932,71632,919
12239,3,779,Reputation,87393,3,11273,,20932,71957,919
12240,1,779,Reputation,87393,5,11273,,20932,72174,919
12241,0,779,Reputation,87393,4,11273,,20932,72254,919
12242,4,779,Reputation,87393,4,11273,,20932,72273,919
12243,1,779,Reputation,87393,5,11273,,20932,72289,919
12244,2,779,Reputation,87393,4,11273,,20932,72293,919
12245,0,779,Reputation,87393,8,11273,,20932,72422,919
12246,0,779,Reputation,87393,11,11273,,20932,72486,919
12247,0,779,Reputation,87393,2,11273,,20932,72677,919
12248,0,779,Reputation,87393,7,11273,,20932,72798,919
12249,5,779,Reputation,87393,1,11273,,20932,72896,919
12250,0,779,Reputation,87393,1,11273,,20932,72900,919
12251,1,779,Reputation,87393,3,11273,,20932,73070,919
12252,0,779,Reputation,87393,3,11273,,20932,73388,919
12253,0,779,Reputation,87393,4,11273,,20932,73474,919
12254,4,779,Reputation,87393,6,11273,,20932,73626,919
12255,1,779,Reputation,87393,2,11273,,20932,73657,919
12256,1,779,Reputation,87393,3,11273,,20932,73791,919
12257,0,779,Reputation,87393,7,11273,,20932,74136,919
12258,0,779,Reputation,87393,11,11273,,20932,74185,919
12259,13,779,Reputation,87393,8,11273,,20932,74328,919
12260,3,779,Reputation,87393,4,11273,,20932,74339,919
12261,0,779,Reputation,87393,5,11273,,20932,74486,919
12262,3,779,Reputation,87393,9,11273,,20932,74594,919
12263,0,779,Reputation,87393,16,11273,,20932,74690,919
12264,2,779,Reputation,87393,7,11273,,20932,76261,919
12265,2,779,Reputation,87393,3,11273,,20932,76465,919
12266,0,779,Reputation,87393,4,11273,,20932,76501,919
12267,3,779,Reputation,87393,3,11273,,20932,76580,919
12268,6,779,Reputation,87393,2,11273,,20932,76816,919
12269,2,779,Reputation,87393,4,11273,,20932,77272,919
12270,0,779,Reputation,87393,6,11273,,20932,77630,919
12271,1,779,Reputation,87393,5,11273,,20932,77865,919
12272,4,779,Reputation,87393,2,11273,,20932,78073,919
12273,7,779,Reputation,87393,10,11273,,20932,78156,919
12274,4,779,Reputation,87393,4,11273,,20932,78559,919
12275,0,779,Reputation,87393,1,11273,,20932,78573,919
12276,1,779,Reputation,87393,5,11273,,20932,78778,919
12277,3,779,Reputation,87393,3,11273,,20932,80261,919
12278,0,779,Reputation,87393,1,11273,,20932,80894,919
12279,1,779,Reputation,87393,7,11273,,20932,81385,919
12280,2,779,Reputation,87393,3,11273,,20932,81531,919
12281,3,779,Reputation,87393,3,11273,,20932,81665,919
12282,2,779,Reputation,87393,11,11273,,20932,81735,919
12283,3,779,Reputation,87393,6,11273,,20932,81764,919
12284,0,779,Reputation,87393,2,11273,,20932,81952,919
12285,2,779,Reputation,87393,2,11273,,20932,82046,919
12286,3,779,Reputation,87393,3,11273,,20932,82147,919
12287,0,779,Reputation,87393,3,11273,,20932,82178,919
12288,3,779,Reputation,87393,7,11273,,20932,82281,919
12289,0,779,Reputation,87393,0,11273,,20932,82618,919
12290,0,779,Reputation,87393,0,11273,,20932,82619,919
12291,0,779,Reputation,87393,8,11273,,20932,83276,919
12292,1,779,Reputation,87393,4,11273,,20932,83286,919
12293,0,779,Reputation,87393,4,11273,,20932,83525,919
12294,3,779,Reputation,87393,14,11273,,20932,83613,919
12295,3,779,Reputation,87393,4,11273,,20932,83795,919
12296,0,779,Reputation,87393,4,11273,,20932,83887,919
12297,4,779,Reputation,87393,4,11273,,20932,83909,919
12298,4,779,Reputation,87393,6,11273,,20932,84213,919
12299,3,779,Reputation,87393,6,11273,,20932,85677,919
12300,9,779,Reputation,87393,1,11273,,20932,85692,919
12301,2,779,Reputation,87393,5,11273,,20932,85977,919
12302,1,779,Reputation,87393,2,11273,,20932,86099,919
12303,2,779,Reputation,87393,2,11273,,20932,86120,919
12304,6,779,Reputation,87393,5,11273,,20932,86133,919
12305,0,779,Reputation,87393,2,11273,,20932,86265,919
12306,0,779,Reputation,87393,11,11273,,20932,86360,919
12307,1,779,Reputation,87393,2,11273,,20932,86483,919
12308,0,779,Reputation,87393,2,11273,,20932,86486,919
12309,1,779,Reputation,87393,11,11273,,20932,86503,919
12310,0,779,Reputation,87393,2,11273,,20932,86610,919
12311,5,779,Reputation,87393,2,11273,,20932,86705,919
12312,3,779,Reputation,87393,7,11273,,20932,86804,919
12313,5,779,Reputation,87393,3,11273,,20932,86875,919
12314,0,779,Reputation,87393,7,11273,,20932,87096,919
12315,2,779,Reputation,87393,3,11273,,20932,87440,919
12316,2,779,Reputation,87393,4,11273,,20932,87707,919
12317,2,779,Reputation,87393,3,11273,,20932,87719,919
12318,8,779,Reputation,87393,4,11273,,20932,87987,919
12319,2,779,Reputation,87393,6,11273,,20932,88156,919
12320,1,779,Reputation,87393,2,11273,,20932,88728,919
12321,0,779,Reputation,87393,1,11273,,20932,89766,919
12322,1,779,Reputation,87393,5,11273,,20932,89804,919
12323,4,779,Reputation,87393,12,11273,,20932,90611,919
12324,5,779,Reputation,87393,6,11273,,20932,90763,919
12325,2,779,Reputation,87393,5,11273,,20932,90921,919
12326,4,779,Reputation,87393,5,11273,,20932,91310,919
12327,0,779,Reputation,87393,7,11273,,20932,91477,919
12328,0,779,Reputation,87393,6,11273,,20932,91576,919
12329,1,779,Reputation,87393,5,11273,,20932,91717,919
12330,1,779,Reputation,87393,7,11273,,20932,91944,919
12331,2,779,Reputation,87393,3,11273,,20932,92148,919
12332,0,779,Reputation,87393,2,11273,,20932,92565,919
12333,8,779,Reputation,87393,4,11273,,20932,93349,919
12334,4,779,Reputation,87393,14,11273,,20932,93890,919
12335,2,779,Reputation,87393,5,11273,,20932,94182,919
12336,2,779,Reputation,87393,9,11273,,20932,94277,919
12337,4,779,Reputation,87393,8,11273,,20932,94742,919
12338,4,779,Reputation,87393,2,11273,,20932,94762,919
12339,4,779,Reputation,87393,11,11273,,20932,94876,919
12340,3,779,Reputation,87393,11,11273,,20932,95062,919
12341,4,779,Reputation,87393,3,11273,,20932,95526,919
12342,0,779,Reputation,87393,2,11273,,20932,95701,919
12343,2,779,Reputation,87393,15,11273,,20932,95716,919
12344,0,779,Reputation,87393,6,11273,,20932,95725,919
12345,0,779,Reputation,87393,2,11273,,20932,95841,919
12346,4,779,Reputation,87393,25,11273,,20932,96000,919
12347,5,779,Reputation,87393,6,11273,,20932,96123,919
12348,0,779,Reputation,87393,10,11273,,20932,96678,919
12349,0,779,Reputation,87393,7,11273,,20932,96684,919
